StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,AtRisk
1321,18,1,0,1,1.4514959609,2,0,1,1,0,0,0,2.7238280604,2,0
1322,15,1,0,1,17.0063541632,11,0,4,1,0,0,0,2.6276939056,2,0
1323,18,1,0,1,4.2570017208,29,1,3,1,1,0,0,0.9124156208,4,1
1324,16,0,0,0,13.375065089,4,0,2,0,0,0,0,2.6096230818,2,0
1325,16,1,1,2,10.8575626472,5,1,1,0,1,0,0,2.9819922554,2,0
1326,16,0,3,4,16.6578718977,18,0,3,0,0,0,0,1.6250827737,4,1
1327,17,0,2,4,2.5017781967,17,0,3,0,1,0,0,1.3616984179,4,1
1328,17,1,0,3,2.5956593144999998,15,1,3,0,0,0,0,1.9169618961000001,4,0
1329,18,1,2,2,11.1363672056,22,0,0,0,0,0,0,1.0112531946,4,1
1330,18,0,2,2,18.9275730672,10,0,1,1,1,0,0,2.3321590405,3,0
1331,15,1,2,1,8.2999551674,4,0,2,1,1,1,0,3.3879383478,1,0
1332,15,0,0,2,6.5388420051,8,0,3,0,1,0,0,2.3846907914,3,0
1333,18,0,0,2,12.133786464,2,0,0,0,0,0,0,2.7808169956,2,0
1334,17,1,0,2,18.6089720109,29,0,2,0,1,0,1,0.5348357535,4,1
1335,16,1,0,2,16.7385566569,7,0,2,0,0,0,0,2.5422143488,2,0
1336,18,0,0,1,19.9096722147,5,0,3,0,0,0,0,3.0071290674,1,0
1337,15,0,0,1,0.451371664,3,0,2,1,0,0,0,2.9858098144,2,0
1338,17,0,0,3,2.2571628943,11,0,2,0,1,0,0,1.9493060573,4,0
1339,18,0,2,0,12.1893552673,11,0,3,0,0,0,0,2.1478451964,3,0
1340,18,1,0,2,16.4115287867,24,0,4,0,0,0,1,1.1757680252,4,1
1341,17,1,0,3,5.7048868461,20,0,1,1,0,0,0,1.4003632541,4,1
1342,18,1,3,2,4.7842217607,15,0,1,1,0,1,0,1.7555440233000001,4,0
1343,17,1,3,2,15.7395159876,9,0,4,1,0,1,0,2.9000962392,2,0
1344,16,1,2,1,1.1276370771,21,0,2,0,0,0,0,1.0334594907,4,1
1345,17,0,3,1,7.3876529517,13,0,3,0,0,0,1,1.9077423634000001,4,0
1346,17,1,1,3,10.1161844518,12,0,3,0,0,0,0,1.8809092898,4,0
1347,17,1,3,2,11.206973487,8,0,1,0,1,1,0,2.6149503539,2,0
1348,18,1,0,2,14.5723031359,6,0,3,1,0,1,0,3.1071355936,1,0
1349,18,1,0,0,7.0969144686,11,0,3,0,0,0,0,1.3864645615,4,1
1350,17,1,0,0,12.2536868935,4,0,2,0,0,0,0,2.8337600718,2,0
1351,18,0,0,4,11.7075084558,17,0,0,0,0,1,0,1.0861513974,4,1
1352,15,0,0,1,10.9523220131,3,0,4,0,0,0,0,2.87403736,2,0
1353,15,0,1,2,12.8096658628,1,0,2,0,1,0,0,2.8956713047,2,0
1354,18,1,2,0,5.1889834214,2,1,3,0,0,0,0,3.1813076023,1,0
1355,18,0,1,2,1.6929750717,25,0,3,0,0,0,0,0.4712831088,4,1
1356,17,0,0,3,2.3854334408,11,1,2,0,0,0,0,2.211379528,3,0
1357,16,1,2,2,4.4916476531,2,1,3,1,1,0,0,3.3752522552,1,0
1358,18,1,1,1,10.0039587105,3,0,4,0,1,0,0,3.2038581908,1,0
1359,15,1,0,2,16.8088550109,5,0,2,0,0,1,0,3.3501791106,1,0
1360,17,0,1,2,14.0258668418,11,0,2,0,0,0,0,1.7257915297,4,0
1361,18,0,0,2,15.780812084,18,0,4,1,0,0,0,2.2166038147,3,0
1362,15,1,0,3,7.0195124785,9,0,1,1,0,0,1,2.004627317,3,0
1363,15,1,3,2,8.093074833,29,1,0,0,0,0,0,0.7157420455,4,1
1364,16,0,0,3,7.8736377198,0,1,4,0,0,1,0,3.8806400849,0,0
1365,17,0,0,2,3.8374636881,16,0,3,1,0,1,0,1.6895281584,4,0
1366,17,1,2,1,1.2243331629,15,0,4,1,1,0,1,1.7579788035,4,0
1367,16,1,2,1,11.8183218565,8,0,0,0,0,0,0,2.1363995462,3,0
1368,16,0,0,1,19.7843336684,24,1,1,0,1,0,0,0.9115682706,4,1
1369,17,1,0,3,3.336594099,20,1,1,0,0,0,0,1.1378011102,4,1
1370,17,0,0,2,0.933696398,8,1,3,1,0,0,1,2.3492649274,3,0
1371,18,0,1,2,15.5906336365,26,0,3,0,0,0,0,0.6237474365,4,1
1372,18,0,0,1,5.0517201337,22,0,2,0,0,1,0,0.3410294459,4,1
1373,16,0,0,1,16.5928761071,8,0,0,0,0,0,0,2.2238136668,3,0
1374,18,1,3,2,14.0787333407,11,0,3,0,0,0,1,2.3282403846,3,0
1375,15,1,1,2,18.913470741,22,1,2,1,0,0,0,1.623077822,4,1
1376,18,0,0,1,8.1785447151,8,1,1,1,0,0,0,2.2008963215,3,0
1377,18,0,1,2,13.239396789,14,0,4,0,1,0,0,2.5841106551,2,0
1378,15,0,1,0,9.2970956163,1,0,1,1,0,0,0,2.9965033042,2,0
1379,16,0,0,1,12.6117739462,10,0,3,0,0,1,0,2.3739934814,3,0
1380,15,0,0,2,8.9919781202,10,1,3,1,0,0,0,2.8304044557,2,0
1381,18,1,2,1,3.7726449285,7,0,2,1,1,0,1,2.5251155338,2,0
1382,16,1,0,4,10.1579483201,22,0,1,1,0,0,0,1.0429816506,4,1
1383,18,1,1,1,10.5716840287,5,0,2,1,0,0,1,2.6610969037,2,0
1384,15,1,0,1,16.2120769652,20,0,3,0,0,0,0,1.5995938877,4,1
1385,15,0,0,1,14.7104141159,19,1,1,1,0,0,0,1.7994091492000002,4,0
1386,18,0,0,2,13.2758324788,6,0,3,0,0,0,0,2.6576385567000003,2,0
1387,17,0,0,2,2.2677419111,2,0,4,0,0,0,0,2.9984840619,2,0
1388,17,0,0,2,14.4123258133,7,0,4,0,0,1,0,2.9774084329,2,0
1389,15,0,0,0,10.0061031271,17,0,2,0,0,0,0,1.3751641369,4,1
1390,15,1,2,0,17.8819907221,16,0,3,1,0,0,1,1.8488664402000001,4,0
1391,17,0,3,2,18.3974186826,10,0,4,0,0,0,0,2.4424562001,3,0
1392,17,1,2,3,1.103131812,1,0,2,1,0,0,0,2.8560385144,2,0
1393,18,1,2,3,16.4128312071,24,1,1,1,0,0,0,1.2061502303,4,1
1394,18,1,0,0,0.7539478085,20,0,1,1,1,0,0,0.8959029904,4,1
1395,17,1,3,2,7.3433925139,26,0,1,0,0,0,0,0.2731909292,4,1
1396,18,0,0,3,10.8459995124,23,0,3,0,0,1,0,0.6675089611,4,1
1397,18,1,3,1,2.9620159725,18,0,2,0,0,0,0,1.0894406042,4,1
1398,16,1,3,3,14.926276251400001,6,0,3,0,0,0,0,2.8132110081,2,0
1399,18,1,2,1,0.1670940834,17,1,3,1,0,0,1,1.8687585897,4,0
1400,15,0,3,3,3.3719809687,7,0,3,1,1,0,0,3.0356935955,1,0
1401,18,0,1,2,11.6159365971,13,0,3,0,0,0,1,2.1353568013,3,0
1402,18,0,0,3,14.2877512407,6,0,0,1,0,1,0,3.0381161292,1,0
1403,17,1,0,2,18.3328620539,27,0,3,0,1,0,0,0.9941294104,4,1
1404,15,1,1,1,14.1099330387,20,0,2,0,0,0,0,1.2325571657,4,1
1405,18,0,0,3,13.4355854051,27,0,2,0,1,0,0,0.864403743,4,1
1406,18,1,1,1,7.886822927,26,0,0,0,0,0,0,0.1152318548,4,1
1407,16,0,3,1,0.0256885105,3,0,4,1,0,0,0,2.9345863053,2,0
1408,18,0,0,2,2.4031851747,16,0,4,1,0,0,0,2.0469388171,3,0
1409,18,1,2,2,10.6910908951,4,0,2,1,0,0,0,3.0654731336,1,0
1410,16,1,3,3,13.5025977169,11,0,2,0,1,0,0,2.4370263001,3,0
1411,17,1,3,1,8.3489656779,8,0,3,0,1,0,0,2.427614636,3,0
1412,18,1,3,2,14.6135802306,25,0,1,0,0,0,0,0.7771509548000001,4,1
1413,16,0,1,2,10.4372459066,19,1,1,1,1,1,0,1.8795754452,4,0
1414,15,0,3,0,1.4835239118999999,12,0,3,0,0,0,0,1.5965748744,4,1
1415,17,0,2,1,3.8403250194,24,0,1,0,1,0,0,0.7045952435,4,1
1416,15,0,0,1,16.7999644649,27,0,2,1,1,0,0,0.7641866974,4,1
1417,15,0,0,1,14.4982549325,17,1,2,1,0,0,0,1.5034166793,4,1
1418,16,1,2,4,17.8952397402,19,1,2,1,0,0,0,1.5258378622,4,1
1419,18,0,0,2,2.3511449824,8,0,1,1,1,0,0,2.2708411075,3,0
1420,16,0,1,2,19.8044506923,3,0,2,0,0,0,0,3.4023525386,1,0
1421,16,0,1,4,4.188134279,20,1,2,0,1,0,0,1.4382049684,4,1
1422,16,1,0,1,0.2355975257,26,0,2,0,0,1,0,0.3365712986,4,1
1423,16,1,1,3,19.9484587811,7,0,3,0,0,0,0,3.1122811365,1,0
1424,17,1,2,2,5.6214777089,0,1,4,0,0,1,0,3.7706947218,0,0
1425,18,1,0,3,13.3603890503,16,0,1,0,0,0,0,1.6556133225,4,1
1426,15,0,0,1,3.5336462835,24,0,3,1,0,0,1,1.0504696916,4,1
1427,15,0,0,3,11.604570644,8,1,1,0,0,1,0,2.5353912837,2,0
1428,18,1,0,1,18.0806997291,19,0,2,0,0,0,1,1.3960904942,4,1
1429,15,1,3,1,6.4036233486,12,0,2,1,1,0,0,2.0254169824,3,0
1430,18,0,0,2,13.4050795209,1,0,2,0,0,0,0,3.2683025479,1,0
1431,15,0,1,1,3.758071776,12,0,3,1,1,0,0,2.0172180388,3,0
1432,16,1,0,2,12.4959079744,8,0,2,1,0,0,0,2.3976825795,3,0
1433,15,1,0,2,6.7290070364,29,0,2,1,0,0,0,0.28786732330000003,4,1
1434,18,1,2,2,4.2241651718,19,0,3,0,1,1,0,1.5487102111,4,1
1435,18,1,2,1,6.2636410141,5,1,1,1,0,0,0,2.9052421123,2,0
1436,18,0,0,0,3.5768213702000002,27,0,1,0,1,0,0,0.2489771312,4,1
1437,18,0,0,1,18.0383221568,0,1,0,1,0,0,0,3.4184098665000002,1,0
1438,18,0,0,2,7.9437377263,27,1,1,0,0,0,0,0.5829208865000001,4,1
1439,17,1,0,1,4.9055860995,24,0,2,0,1,0,0,0.9300286459,4,1
1440,17,1,1,1,8.9681568203,4,0,2,1,0,1,0,2.6790857181,2,0
1441,15,0,0,1,6.4107233361,2,1,1,0,0,0,1,3.106230425,1,0
1442,18,0,0,0,14.8883850763,3,0,0,1,0,0,1,2.7812878837,2,0
1443,15,0,0,2,19.4243982377,0,0,3,0,1,1,1,4.0,0,0
1444,18,0,3,3,8.760673134,13,0,3,1,1,1,0,2.3327839636,3,0
1445,18,1,3,1,17.2206679994,8,1,4,1,0,0,0,3.0677183698,1,0
1446,17,0,0,2,11.3172614712,29,0,4,0,1,0,0,0.8691233863000001,4,1
1447,17,0,2,2,3.1447133019,23,0,4,0,1,0,1,1.5205038774,4,1
1448,16,0,0,2,13.8124548416,3,0,3,1,1,1,1,3.2898231422,1,0
1449,17,0,0,2,10.2686899425,17,1,3,1,0,0,0,2.1757392927,3,0
1450,16,0,2,2,13.012130465,13,0,1,0,0,0,0,1.8524286908,4,0
1451,16,0,3,2,17.7937482514,24,0,3,1,1,0,1,1.4772887704,4,1
1452,16,0,3,0,8.8086914131,3,0,0,0,0,0,0,2.8789268626,2,0
1453,16,1,1,2,18.0235524643,24,0,3,0,1,1,0,1.0580507721,4,1
1454,16,1,0,2,15.0133802856,9,0,2,0,0,0,1,2.5728904201000002,2,0
1455,15,1,2,0,9.7720985176,2,0,3,1,0,1,0,3.5877355871,0,0
1456,17,1,0,1,12.0644427132,22,0,0,1,1,0,1,1.3014180138,4,1
1457,16,0,1,4,6.5116226504,6,1,2,0,1,1,0,3.2094931359,1,0
1458,18,1,0,2,19.6719459948,9,0,2,0,0,0,0,2.5372306391,2,0
1459,17,1,1,2,13.347023261,12,0,1,1,0,0,0,1.9893957593,4,0
1460,17,0,0,3,0.8769370499,3,1,2,0,1,1,0,3.0042333028,1,0
1461,16,0,0,2,6.532438115,17,0,0,1,1,0,0,1.5135167559,4,1
1462,15,1,3,2,12.4662886752,10,0,2,0,0,0,1,2.1727405517,3,0
1463,16,1,0,2,1.126665556,24,1,2,0,0,0,1,0.6416491686,4,1
1464,15,0,1,3,0.4776838264,3,0,3,0,1,0,0,2.7535902318,2,0
1465,18,1,0,2,9.0004847906,23,0,2,1,0,1,0,1.0384883525,4,1
1466,17,0,0,2,6.6538035939,13,0,2,1,1,0,0,2.2550191029,3,0
1467,18,0,0,1,8.7659721607,17,0,4,0,0,0,0,1.6667022575,4,1
1468,15,0,0,4,5.2538661976,7,0,2,0,0,0,0,2.4994594296,3,0
1469,15,0,2,2,3.2943549389,26,1,2,0,0,0,0,0.2782154592,4,1
1470,18,1,0,0,13.7828671396,9,0,2,1,0,0,0,2.6375942281,2,0
1471,15,0,3,3,10.2914223254,4,0,3,1,1,0,1,3.0571217282,1,0
1472,18,0,1,2,4.003084225,22,0,2,1,1,0,0,1.3619328272,4,1
1473,17,1,0,0,6.3917885252,6,1,2,1,0,1,0,3.2389317177,1,0
1474,18,0,1,2,11.8361581533,11,1,3,1,1,0,0,2.5730343851,2,0
1475,17,1,1,2,1.4445869654,24,0,0,0,0,0,0,0.0,4,1
1476,18,1,2,3,2.9490601853,2,1,3,0,1,0,1,3.1439098781,1,0
1477,15,1,0,1,1.4649120821000001,25,1,2,1,0,0,0,1.0464634003,4,1
1478,18,0,0,3,16.2463466543,3,0,2,0,0,0,1,2.8685742282,2,0
1479,15,1,2,2,15.0481846642,9,0,3,0,0,0,0,2.6394472916,2,0
1480,18,1,3,0,15.0662586376,3,0,1,0,0,0,0,2.6697499326000003,2,0
1481,18,0,2,4,14.3265068695,14,1,3,0,1,1,0,2.7948852825,2,0
1482,16,1,0,2,13.3877084734,28,1,4,0,0,0,1,1.1865697292,4,1
1483,15,1,2,1,9.5398383076,9,0,2,0,0,0,0,2.5201752586,2,0
1484,16,1,0,2,12.8455632701,20,0,4,0,0,1,0,1.6010784881,4,1
1485,15,1,0,3,0.7672310958,29,0,0,0,0,0,0,0.0,4,1
1486,16,1,0,1,12.4292884531,21,1,3,0,0,1,0,1.5950547588,4,1
1487,17,0,1,1,15.5575541107,15,1,2,1,0,0,0,2.2220028531000002,3,0
1488,18,1,0,1,10.0071672077,14,0,2,0,0,0,1,1.6150931485000002,4,1
1489,15,1,0,1,7.1502665685,18,0,1,1,1,0,1,1.6759194307,4,0
1490,15,0,2,2,5.548534696,28,0,2,1,0,0,0,0.21431950360000002,4,1
1491,18,0,0,2,12.8560410032,19,1,1,1,0,0,0,1.5567655569,4,1
1492,15,0,0,1,13.8560239726,18,0,4,1,1,0,0,2.1541993534,3,0
1493,15,1,0,1,17.4193519973,17,0,3,0,1,0,0,2.0706693124,3,0
1494,16,0,3,1,6.8466816492,25,1,1,0,1,0,0,0.5672371068000001,4,1
1495,15,1,1,3,15.3954461477,11,0,1,1,0,0,0,2.1626881079,3,0
1496,17,1,0,1,11.2271164838,24,1,3,0,0,1,0,1.2912304259,4,1
1497,17,0,2,4,17.6567298136,15,0,2,0,1,1,0,2.3401563891,3,0
1498,18,0,2,2,10.5562421659,0,0,1,0,0,0,0,2.9239697401,2,0
1499,15,1,0,1,10.352596568,15,1,2,1,0,1,0,2.1901466018,3,0
1500,18,0,1,3,11.5575416288,1,0,2,0,0,0,0,3.074214192,1,0
1501,17,1,2,2,14.9863071028,23,0,1,0,0,0,0,1.0094303218,4,1
1502,15,0,1,2,19.2938095766,14,0,3,1,1,0,0,2.1185006019,3,0
1503,15,0,0,4,1.4712670843,6,0,3,1,0,0,0,2.6153479476,2,0
1504,18,0,2,0,1.0686920478,27,0,0,0,1,1,0,0.4159305072,4,1
1505,17,1,1,0,18.7510067481,0,1,4,1,0,0,0,3.9470929642,0,0
1506,15,0,0,2,10.5975125104,4,1,2,0,1,0,0,3.0173532271,1,0
1507,18,1,0,1,12.2980602913,9,1,1,1,0,0,0,2.8137862911,2,0
1508,17,1,0,1,9.6484720319,21,0,1,0,0,0,0,0.7696361215,4,1
1509,18,1,0,0,1.8731490521,20,1,1,0,0,0,0,0.8922661352000001,4,1
1510,16,1,2,0,15.3617875684,3,1,2,1,1,0,0,3.6662908265,0,0
1511,15,0,0,2,14.9444929018,13,0,1,0,1,0,0,1.4015482388,4,1
1512,16,1,0,1,6.2340664299,12,0,2,0,0,0,1,1.4233383362,4,1
1513,17,1,1,2,6.1247849046,0,0,1,1,0,0,1,3.1496447435,1,0
1514,16,0,0,2,16.7568276181,15,1,3,0,1,0,1,2.3537311518,3,0
1515,16,1,3,2,1.4471451548,22,0,3,1,1,0,0,1.1613543513,4,1
1516,17,0,0,0,17.6221029671,8,1,2,0,0,0,0,2.6471959859,2,0
1517,18,1,0,2,5.1332337979,21,0,3,0,1,1,0,1.2989979848,4,1
1518,16,0,0,0,11.8596949551,15,1,4,1,0,0,0,2.6441973684,2,0
1519,18,1,0,2,18.71988358,18,0,3,0,0,0,0,1.7379896187,4,0
1520,16,0,0,3,13.562450030699999,14,0,2,0,0,0,0,2.018776899,3,0
1521,18,1,2,2,8.2885962493,25,0,2,0,1,0,0,0.7177804976000001,4,1
1522,17,1,3,2,13.7906841781,13,0,3,1,0,0,0,2.2675844009,3,0
1523,16,0,0,2,6.8795927263,19,1,1,0,0,0,0,1.271494623,4,1
1524,17,0,1,1,5.545168327,9,1,2,0,1,0,0,2.6216668934,2,0
1525,16,0,2,3,19.9336655587,20,0,2,0,0,0,0,1.2285285053,4,1
1526,17,0,2,3,15.0158046236,11,0,3,0,1,0,1,2.495312361,3,0
1527,17,1,0,1,12.8943995476,27,0,3,0,1,0,0,0.7017618078,4,1
1528,16,1,0,2,7.1057928644,0,0,2,1,1,1,0,3.8649768613,0,0
1529,16,0,0,3,0.9832165831,20,0,1,1,0,1,0,0.6846519261,4,1
1530,16,1,2,4,0.6211375207000001,16,1,4,0,0,0,0,1.8858502236999999,4,0
1531,15,0,2,2,11.083625109,8,1,0,0,1,0,0,2.3278327627,3,0
1532,18,0,0,2,15.2406544208,22,0,0,1,0,1,0,0.8802328125000001,4,1
1533,15,1,0,1,10.7475838089,18,0,2,0,0,1,0,1.4119815069000001,4,1
1534,15,1,3,4,16.8157014388,24,0,3,0,1,1,1,1.6625318304,4,1
1535,17,1,2,1,0.6685306619,17,0,3,1,0,0,0,1.3415984768,4,1
1536,16,1,3,2,7.3350415285,27,0,4,1,1,0,0,0.6592029163,4,1
1537,18,1,2,1,4.7414078235,6,0,1,0,0,1,0,2.1533712065,3,0
1538,17,1,0,1,8.9454593631,8,0,2,0,0,1,0,2.4431029199,3,0
1539,15,1,1,2,1.4475278639,21,0,1,0,0,0,0,0.27008855460000003,4,1
1540,16,0,1,4,19.0826328314,25,0,3,0,0,1,0,1.3167246233,4,1
1541,17,0,0,0,4.4651080214,20,0,2,1,0,0,0,0.8177142024,4,1
1542,16,0,1,2,18.4461555097,11,0,0,0,1,0,0,2.0569459697,3,0
1543,17,0,2,0,8.5178631007,6,1,3,1,0,0,0,3.2193333481,1,0
1544,16,0,0,1,19.7104826651,13,1,2,0,0,0,0,2.2408700599999998,3,0
1545,15,1,2,2,11.0811676692,14,1,2,0,1,0,0,1.9137997969,4,0
1546,18,0,1,2,18.6166572835,14,0,3,0,0,1,0,2.2403343765,3,0
1547,15,0,3,1,0.1069797739,5,0,1,1,0,0,0,2.2545475862,3,0
1548,18,0,0,1,14.9647761236,20,0,1,1,1,1,0,1.8913004299,4,0
1549,16,0,0,0,18.0610130621,13,0,1,0,0,1,0,2.2062263415,3,0
1550,17,0,1,1,2.7944113396,1,1,2,0,1,0,0,3.3350981546,1,0
1551,15,0,0,4,1.9225170346,7,0,1,1,1,0,0,2.4119864615,3,0
1552,18,0,2,3,8.4914521437,12,0,3,0,1,0,0,2.160978519,3,0
1553,15,1,2,1,18.6735781227,22,0,1,0,1,0,0,1.1653943630999999,4,1
1554,18,1,0,2,10.8477312038,5,0,4,0,0,0,0,2.5835006364,2,0
1555,15,0,1,3,10.5491292744,4,1,1,0,1,0,0,3.0170632559,1,0
1556,18,1,1,0,2.8225223660000003,4,0,1,1,1,0,1,2.5761746968,2,0
1557,18,1,0,3,0.0157902219,24,0,1,0,0,0,0,0.2333498805,4,1
1558,16,1,3,3,16.2028018149,0,0,3,1,0,0,0,3.6465163889000003,0,0
1559,18,1,2,0,1.7514912597,8,1,2,1,1,0,0,2.6054252316,2,0
1560,16,0,1,1,12.6769963747,5,0,3,1,0,1,0,3.3669295154,1,0
1561,18,1,2,4,18.2923290903,19,0,3,0,1,0,0,1.5837802579,4,1
1562,17,1,0,2,4.1730382632,25,0,4,0,0,1,0,0.7763967059,4,1
1563,17,1,3,0,13.3054567247,29,1,3,0,0,1,0,0.78348664,4,1
1564,17,0,1,1,1.5739715342,6,0,0,0,0,1,0,2.3283117113,3,0
1565,18,0,2,2,12.0751028768,8,0,3,1,0,0,0,2.7184654357999998,2,0
1566,16,0,2,2,3.2786344191,4,1,4,1,0,0,0,3.2448822033,1,0
1567,16,0,0,2,14.7190712103,13,1,4,1,0,0,0,2.865674749,2,0
1568,18,0,2,4,6.0246258959,4,0,1,0,0,0,0,2.3263267565,3,0
1569,17,0,0,1,9.2678201761,7,1,3,0,1,1,0,3.3030666786,1,0
1570,17,0,0,2,11.9886108406,6,0,1,0,0,0,0,2.4892182378,3,0
1571,16,1,0,2,3.4254682133,12,1,1,1,1,1,0,2.6002641869,2,0
1572,17,1,3,2,14.8327563724,12,0,3,0,0,0,0,2.119171492,3,0
1573,15,1,2,1,6.0528068127,7,0,4,0,0,0,0,2.5226945479,2,0
1574,16,0,2,4,13.2474371983,10,1,2,0,0,0,0,2.4758541102000002,3,0
1575,17,0,2,3,3.165661014,27,1,3,1,0,0,0,0.7828092341,4,1
1576,16,0,1,2,13.7623531841,25,0,0,1,0,0,0,0.7664048695,4,1
1577,15,0,3,2,2.5637614562,17,1,0,1,0,0,0,1.2836220775,4,1
1578,16,0,0,1,8.5071299254,24,0,2,1,0,0,0,0.6431459328,4,1
1579,16,1,0,2,4.9441214748,18,1,2,0,0,0,0,1.6692302173,4,1
1580,16,1,0,2,14.9675049886,5,0,3,0,0,0,0,3.2820700506,1,0
1581,16,0,2,2,5.2407000901,21,0,2,0,1,0,0,0.7437140170000001,4,1
1582,15,0,2,4,17.6343461279,1,0,2,0,0,0,1,3.3250668432,1,0
1583,18,0,0,2,17.8364042281,27,0,2,1,1,0,1,1.1845197644,4,1
1584,16,0,0,1,3.9288263045000003,12,0,1,0,0,0,0,1.6165360987000001,4,1
1585,16,1,2,2,12.2769189002,22,0,4,0,0,0,0,1.5830839709,4,1
1586,17,0,0,1,1.7543528344000001,24,0,2,0,0,0,0,0.1842514891,4,1
1587,16,0,2,1,7.830741992,27,1,2,0,0,0,0,0.4721810422,4,1
1588,17,0,3,1,14.26643459,25,0,3,1,1,0,0,1.2993555178,4,1
1589,18,0,0,2,13.188464936999999,10,0,2,0,0,0,1,2.3796282832,3,0
1590,15,1,0,2,12.4940133881,0,0,3,0,0,0,0,3.56628313,0,0
1591,15,0,2,2,5.6508172732,23,0,1,0,0,0,0,0.2783475709,4,1
1592,18,0,2,2,7.5604989887,1,0,1,0,0,0,0,2.4215468828,3,0
1593,15,1,1,2,2.058922894,29,0,4,0,1,0,1,0.6176804236,4,1
1594,18,1,3,1,14.3804564087,16,0,3,0,0,0,0,1.8047266578,4,0
1595,18,1,0,3,10.0777759358,7,0,2,1,0,0,0,2.6352081296,2,0
1596,18,0,1,1,14.1753126469,1,0,3,0,0,0,1,3.4360253888,1,0
1597,15,0,2,1,4.9788704959,5,0,4,0,0,1,1,2.7373779261999998,2,0
1598,17,1,2,2,6.4887645727,21,1,1,1,0,0,1,1.1466960798,4,1
1599,18,1,0,1,6.6843067452,4,0,0,0,0,0,0,2.4052675258000003,3,0
1600,16,1,2,0,0.5148481949,15,1,2,0,0,1,0,1.5252820488999999,4,1
1601,15,1,1,2,6.8209574566,7,0,1,1,1,0,0,2.4461570806,3,0
1602,18,1,0,2,16.0660914704,18,1,1,1,0,1,0,1.9529530123,4,0
1603,18,1,0,2,17.945969915,15,0,3,1,0,0,0,2.2930871914,3,0
1604,16,0,2,4,10.3643663127,12,0,0,0,0,1,0,1.4716720295,4,1
1605,17,0,0,2,9.1100339044,25,1,3,0,0,0,1,1.1067134978,4,1
1606,17,0,0,3,0.616492374,19,0,2,0,1,0,1,1.2058569757,4,1
1607,17,1,0,1,17.5840867517,6,0,2,0,0,0,0,2.5590703550000002,2,0
1608,18,1,2,2,0.2602042685,15,0,3,1,1,1,0,2.4576510225,3,0
1609,18,1,1,3,18.8950016042,22,1,2,0,0,0,0,1.2267412858,4,1
1610,18,1,2,2,9.7843249738,15,0,1,0,0,0,1,1.5904330984000001,4,1
1611,15,1,0,2,6.8386898715,28,0,1,1,0,0,0,0.3106695326,4,1
1612,16,1,1,1,18.4843686969,11,1,3,1,0,0,0,2.7718106589,2,0
1613,18,0,1,0,0.4878198622,13,0,1,1,0,0,0,1.5826829917,4,1
1614,16,0,2,2,11.6284978974,23,1,0,1,0,0,1,1.1055870981,4,1
1615,16,1,3,1,10.97865049,17,0,4,0,0,0,0,2.3002961352,3,0
1616,17,0,0,3,4.3864080242,26,1,4,1,1,0,0,0.9918836980000001,4,1
1617,15,1,1,1,8.577748627,27,0,2,0,1,1,1,0.1651106216,4,1
1618,18,0,0,4,13.0452801189,17,0,0,0,0,0,0,0.9893299206,4,1
1619,17,1,1,4,14.5426239376,15,0,3,1,0,1,0,2.2302535213,3,0
1620,17,1,0,1,0.0143371741,19,0,3,1,0,0,0,1.3835280778999999,4,1
1621,18,0,0,1,18.7370686018,15,0,1,1,1,0,0,2.131405263,3,0
1622,16,0,0,3,3.2905074479,12,0,1,1,0,1,0,1.868276923,4,0
1623,17,1,1,4,4.6716086844,25,0,3,1,0,1,0,1.2474819436,4,1
1624,16,1,0,2,5.2694689139,28,0,4,0,0,0,0,0.2999075476,4,1
1625,15,0,2,1,0.756402731,8,0,3,1,0,0,1,2.7051956948,2,0
1626,16,0,0,2,2.4610424718,25,0,1,1,1,1,0,0.8979380921000001,4,1
1627,15,1,0,2,19.7269984589,27,0,2,1,1,0,0,1.3917317914,4,1
1628,16,0,2,1,6.3043347475000004,8,0,3,0,0,0,0,2.150546166,3,0
1629,17,1,0,2,2.3060218068,12,0,1,0,0,0,0,1.4487412415,4,1
1630,17,1,0,0,2.1398252235,28,0,1,1,0,1,0,0.0,4,1
1631,15,1,1,0,14.3891993534,3,1,1,0,0,0,0,3.0917150284,1,0
1632,18,1,0,1,17.0913732807,8,0,2,0,0,0,0,2.5769276955000002,2,0
1633,15,0,0,1,5.1390459902,14,0,2,0,0,0,0,1.9558725265999999,4,0
1634,15,0,0,1,0.4181902467,13,0,3,0,1,0,0,1.8787083443,4,0
1635,16,0,3,2,4.4618003689,18,1,3,1,1,0,0,1.6304001316,4,1
1636,16,0,1,1,1.1303138159000001,11,0,4,0,0,1,0,2.3727481104,3,0
1637,15,0,1,1,2.0678987326,20,1,3,1,0,0,0,1.2793706115,4,1
1638,17,0,1,1,8.630162397,25,0,1,0,0,0,1,0.1550047884,4,1
1639,16,0,0,4,4.5983674172,24,1,2,0,1,1,1,1.2783470337,4,1
1640,18,1,0,2,10.3189175705,5,0,2,0,1,0,0,2.6559935659000002,2,0
1641,16,0,2,2,5.0698750651,2,0,0,1,0,1,0,2.6823160526,2,0
1642,16,0,0,2,18.8107460221,25,0,4,0,1,0,0,1.6448199395,4,1
